responseId,participantId,assignmentId,trialIndex,scenarioId,scenarioType,scenarioPerson,condition,opponent,choice,rating,elapsedMs,side,chosen
6671915529465459e8c75227:24:0,6671915529465459e8c75227,24,0,priya_daily,daily,priya,body,mind,left,6,357601,right,0.0
697a978f0b6dffb1045756dd:18:0,697a978f0b6dffb1045756dd,18,0,jonah_daily,daily,jonah,body,full,right,1,195559,right,1.0
6745d61c85294c5d2ed6bd5a:0:0,6745d61c85294c5d2ed6bd5a,0,0,maya_daily,daily,maya,mind,baseline,left,6,239001,right,0.0
60e282f9202a8126e2ea0315:43:2,60e282f9202a8126e2ea0315,43,2,maya_daily,daily,maya,soul,full,left,5,45867,right,0.0
61320873b568fa35a206c2b8:13:3,61320873b568fa35a206c2b8,13,3,priya_task,task,priya,baseline,soul,right,7,45868,right,1.0
65e08eceb53f195563b788fc:19:0,65e08eceb53f195563b788fc,19,0,jonah_daily,daily,jonah,full,soul,right,9,301094,right,1.0
672289c4feed35d829d563a6:6:0,672289c4feed35d829d563a6,6,0,maya_daily,daily,maya,full,mind,left,4,92042,right,0.0
6a18dbae72a3bf54e3b80e4c:21:0,6a18dbae72a3bf54e3b80e4c,21,0,priya_daily,daily,priya,baseline,body,right,8,96827,right,1.0
6963cf282d02e0a582af1901:35:0,6963cf282d02e0a582af1901,35,0,alex_daily,daily,alex,soul,mind,right,10,448413,right,1.0
69fd15d6abfe588617829d2d:26:0,69fd15d6abfe588617829d2d,26,0,priya_daily,daily,priya,full,mind,left,6,298230,right,0.0
96606ca59fd9ef230d2197ce0:42:1,96606ca59fd9ef230d2197ce0,42,1,serena_task,task,serena,mind,soul,left,9,162751,right,0.0
6a05d361e5c107c390a6e223:8:2,6a05d361e5c107c390a6e223,8,2,jonah_daily,daily,jonah,body,mind,left,6,147271,right,0.0
66a514309deb15f57d445c34:32:1,66a514309deb15f57d445c34,32,1,alex_task,task,alex,soul,mind,left,7,192414,right,0.0
69d7d67fd30867b10fb7e5b5:47:3,69d7d67fd30867b10fb7e5b5,47,3,maya_task,task,maya,full,mind,right,3,180877,right,1.0
66797151cf3b1921be1c405a:33:0,66797151cf3b1921be1c405a,33,0,alex_daily,daily,alex,full,baseline,left,4,359135,right,0.0
5eab170759f5390b776df5a1:15:4,5eab170759f5390b776df5a1,15,4,alex_daily,daily,alex,soul,body,left,6,89878,right,0.0
6a09175feec337179e25e261:3:1,6a09175feec337179e25e261,3,1,maya_task,task,maya,full,mind,right,6,102171,right,1.0
61320873b568fa35a206c2b8:13:4,61320873b568fa35a206c2b8,13,4,alex_daily,daily,alex,soul,mind,left,7,70305,right,0.0
6671902d786a7b551e3fbeff:25:1,6671902d786a7b551e3fbeff,25,1,priya_task,task,priya,full,body,left,7,144437,right,0.0
65e08eceb53f195563b788fc:19:1,65e08eceb53f195563b788fc,19,1,jonah_task,task,jonah,baseline,soul,left,7,73664,right,0.0
60e282f9202a8126e2ea0315:43:3,60e282f9202a8126e2ea0315,43,3,maya_task,task,maya,soul,baseline,left,5,86577,right,0.0
67d08d8bfb1d7900834824f7:3:0,67d08d8bfb1d7900834824f7,3,0,maya_daily,daily,maya,baseline,full,right,8,82915,right,1.0
6980d3dbbb600a842714b4bb:30:1,6980d3dbbb600a842714b4bb,30,1,alex_task,task,alex,full,baseline,right,8,152800,right,1.0
66ff0a0dcd4370bb07f02ab3:30:0,66ff0a0dcd4370bb07f02ab3,30,0,alex_daily,daily,alex,baseline,mind,right,8,267178,right,1.0
6a18dbae72a3bf54e3b80e4c:21:1,6a18dbae72a3bf54e3b80e4c,21,1,priya_task,task,priya,body,mind,left,3,83814,right,0.0
6671915529465459e8c75227:24:1,6671915529465459e8c75227,24,1,priya_task,task,priya,body,soul,left,5,126083,right,0.0
66a514309deb15f57d445c34:32:2,66a514309deb15f57d445c34,32,2,serena_daily,daily,serena,body,full,right,8,53930,right,1.0
6963cf282d02e0a582af1901:35:1,6963cf282d02e0a582af1901,35,1,alex_task,task,alex,body,full,right,10,81714,right,1.0
5ec14b142a92684125500c16:35:2,5ec14b142a92684125500c16,35,2,serena_daily,daily,serena,body,baseline,left,5,143105,right,0.0
6a09175feec337179e25e261:3:2,6a09175feec337179e25e261,3,2,jonah_daily,daily,jonah,soul,full,right,6,48925,right,1.0
61320873b568fa35a206c2b8:13:5,61320873b568fa35a206c2b8,13,5,alex_task,task,alex,body,full,left,7,52203,right,0.0
69fd15d6abfe588617829d2d:26:1,69fd15d6abfe588617829d2d,26,1,priya_task,task,priya,soul,full,left,5,83130,right,0.0
60dcae3d9a88d4d19b0931f5:1:0,60dcae3d9a88d4d19b0931f5,1,0,maya_daily,daily,maya,baseline,body,right,10,294288,right,1.0
66478563c5e9956d131acb9b:8:0,66478563c5e9956d131acb9b,8,0,maya_daily,daily,maya,full,body,right,9,388493,right,1.0
65e08eceb53f195563b788fc:19:2,65e08eceb53f195563b788fc,19,2,priya_daily,daily,priya,soul,mind,left,7,60217,right,0.0
6a05d361e5c107c390a6e223:8:3,6a05d361e5c107c390a6e223,8,3,jonah_task,task,jonah,body,soul,right,7,100592,right,1.0
6745d61c85294c5d2ed6bd5a:0:1,6745d61c85294c5d2ed6bd5a,0,1,maya_task,task,maya,baseline,full,right,8,163338,right,1.0
67d08d8bfb1d7900834824f7:3:1,67d08d8bfb1d7900834824f7,3,1,maya_task,task,maya,full,mind,right,9,60441,right,1.0
67e84556ca4ec6016a518cc4:39:1,67e84556ca4ec6016a518cc4,39,1,alex_task,task,alex,baseline,soul,left,8,259347,right,0.0
60e282f9202a8126e2ea0315:43:4,60e282f9202a8126e2ea0315,43,4,jonah_daily,daily,jonah,mind,soul,right,10,83175,right,1.0
66a514309deb15f57d445c34:32:3,66a514309deb15f57d445c34,32,3,serena_task,task,serena,body,baseline,left,6,55700,right,0.0
6671915529465459e8c75227:24:2,6671915529465459e8c75227,24,2,alex_daily,daily,alex,mind,baseline,left,7,65798,right,0.0
6671902d786a7b551e3fbeff:25:2,6671902d786a7b551e3fbeff,25,2,alex_daily,daily,alex,baseline,body,left,8,105492,right,0.0
5f45866db58295196efa95f1:9:0,5f45866db58295196efa95f1,9,0,maya_daily,daily,maya,soul,full,left,10,376995,right,0.0
6980d3dbbb600a842714b4bb:30:2,6980d3dbbb600a842714b4bb,30,2,serena_daily,daily,serena,mind,full,right,8,90085,right,1.0
6a09175feec337179e25e261:3:3,6a09175feec337179e25e261,3,3,jonah_task,task,jonah,soul,baseline,right,6,64635,right,1.0
5eab170759f5390b776df5a1:15:5,5eab170759f5390b776df5a1,15,5,alex_task,task,alex,baseline,mind,right,10,126608,right,1.0
65e08eceb53f195563b788fc:19:3,65e08eceb53f195563b788fc,19,3,priya_task,task,priya,body,full,left,7,48375,right,0.0
67d8270aba9f1c19f16caa6c:9:0,67d8270aba9f1c19f16caa6c,9,0,maya_daily,daily,maya,soul,full,left,4,449136,right,0.0
697b0cb0c7d40764da9869db:18:0,697b0cb0c7d40764da9869db,18,0,jonah_daily,daily,jonah,body,full,right,9,498268,right,1.0
67acd3c9faab3a14dfe87135:49:0,67acd3c9faab3a14dfe87135,49,0,serena_daily,daily,serena,soul,full,left,4,304324,right,0.0
69d7d67fd30867b10fb7e5b5:47:4,69d7d67fd30867b10fb7e5b5,47,4,jonah_daily,daily,jonah,soul,full,left,2,148147,right,0.0
67d08d8bfb1d7900834824f7:3:2,67d08d8bfb1d7900834824f7,3,2,jonah_daily,daily,jonah,soul,full,left,6,47092,right,0.0
6a18dbae72a3bf54e3b80e4c:21:2,6a18dbae72a3bf54e3b80e4c,21,2,alex_daily,daily,alex,body,soul,right,3,99660,right,1.0
96606ca59fd9ef230d2197ce0:42:2,96606ca59fd9ef230d2197ce0,42,2,maya_daily,daily,maya,full,body,left,1,169334,right,0.0
60e282f9202a8126e2ea0315:43:5,60e282f9202a8126e2ea0315,43,5,jonah_task,task,jonah,full,body,right,8,46779,right,1.0
6963cf282d02e0a582af1901:35:2,6963cf282d02e0a582af1901,35,2,serena_daily,daily,serena,body,baseline,right,10,109465,right,1.0
67d9c56cfb7d8efbf59c3541:16:0,67d9c56cfb7d8efbf59c3541,16,0,jonah_daily,daily,jonah,mind,full,right,9,408715,right,1.0
67d1a8b13bd1f195b6457311:19:0,67d1a8b13bd1f195b6457311,19,0,jonah_daily,daily,jonah,full,soul,right,8,458870,right,1.0
69fd15d6abfe588617829d2d:26:2,69fd15d6abfe588617829d2d,26,2,alex_daily,daily,alex,soul,baseline,right,7,110896,right,1.0
66a514309deb15f57d445c34:32:4,66a514309deb15f57d445c34,32,4,maya_daily,daily,maya,mind,body,right,8,66825,right,1.0
66c8905066339616cdb9c4b5:14:0,66c8905066339616cdb9c4b5,14,0,jonah_daily,daily,jonah,mind,body,right,8,255145,right,1.0
67232cb4fdfbe649d078af30:35:0,67232cb4fdfbe649d078af30,35,0,alex_daily,daily,alex,soul,mind,left,6,649433,right,0.0
5ec14b142a92684125500c16:35:3,5ec14b142a92684125500c16,35,3,serena_task,task,serena,mind,body,left,5,136895,right,0.0
6a09175feec337179e25e261:3:4,6a09175feec337179e25e261,3,4,priya_daily,daily,priya,mind,soul,right,5,64175,right,1.0
67d08d8bfb1d7900834824f7:3:3,67d08d8bfb1d7900834824f7,3,3,jonah_task,task,jonah,soul,baseline,right,8,51614,right,1.0
6a0b4a8f9f3c68331cf44591:29:0,6a0b4a8f9f3c68331cf44591,29,0,priya_daily,daily,priya,soul,full,right,10,176125,right,1.0
6745d61c85294c5d2ed6bd5a:0:2,6745d61c85294c5d2ed6bd5a,0,2,jonah_daily,daily,jonah,full,mind,left,6,111015,right,0.0
67e84556ca4ec6016a518cc4:39:2,67e84556ca4ec6016a518cc4,39,2,serena_daily,daily,serena,soul,mind,left,9,98472,right,0.0
69d7d67fd30867b10fb7e5b5:47:5,69d7d67fd30867b10fb7e5b5,47,5,jonah_task,task,jonah,soul,baseline,left,2,63210,right,0.0
6a18dbae72a3bf54e3b80e4c:21:3,6a18dbae72a3bf54e3b80e4c,21,3,alex_task,task,alex,mind,baseline,left,3,58384,right,0.0
6a05d361e5c107c390a6e223:8:4,6a05d361e5c107c390a6e223,8,4,priya_daily,daily,priya,mind,baseline,right,7,124981,right,1.0
697a978f0b6dffb1045756dd:18:1,697a978f0b6dffb1045756dd,18,1,jonah_task,task,jonah,body,baseline,left,2,297617,right,0.0
6671902d786a7b551e3fbeff:25:3,6671902d786a7b551e3fbeff,25,3,alex_task,task,alex,body,mind,right,10,97375,right,1.0
66797151cf3b1921be1c405a:33:1,66797151cf3b1921be1c405a,33,1,alex_task,task,alex,mind,full,right,7,224241,right,1.0
6963cf282d02e0a582af1901:35:3,6963cf282d02e0a582af1901,35,3,serena_task,task,serena,mind,body,left,8,69908,right,0.0
66a514309deb15f57d445c34:32:5,66a514309deb15f57d445c34,32,5,maya_task,task,maya,soul,body,right,8,54134,right,1.0
60dcae3d9a88d4d19b0931f5:1:1,60dcae3d9a88d4d19b0931f5,1,1,maya_task,task,maya,body,mind,left,7,237633,right,0.0
67acd3c9faab3a14dfe87135:49:1,67acd3c9faab3a14dfe87135,49,1,serena_task,task,serena,soul,baseline,left,3,107413,right,0.0
6671915529465459e8c75227:24:3,6671915529465459e8c75227,24,3,alex_task,task,alex,baseline,full,left,4,138255,right,0.0
6980d3dbbb600a842714b4bb:30:3,6980d3dbbb600a842714b4bb,30,3,serena_task,task,serena,full,soul,left,6,137188,right,0.0
66478563c5e9956d131acb9b:8:1,66478563c5e9956d131acb9b,8,1,maya_task,task,maya,baseline,body,right,8,185581,right,1.0
65e08eceb53f195563b788fc:19:4,65e08eceb53f195563b788fc,19,4,alex_daily,daily,alex,body,baseline,left,7,133539,right,0.0
67d08d8bfb1d7900834824f7:3:4,67d08d8bfb1d7900834824f7,3,4,priya_daily,daily,priya,mind,soul,right,9,66819,right,1.0
6a18dbae72a3bf54e3b80e4c:21:4,6a18dbae72a3bf54e3b80e4c,21,4,serena_daily,daily,serena,baseline,full,right,7,56378,right,1.0
6a09175feec337179e25e261:3:5,6a09175feec337179e25e261,3,5,priya_task,task,priya,full,body,right,5,71034,right,1.0
5ec14b142a92684125500c16:35:4,5ec14b142a92684125500c16,35,4,maya_daily,daily,maya,soul,body,left,4,87927,right,0.0
6745d61c85294c5d2ed6bd5a:0:3,6745d61c85294c5d2ed6bd5a,0,3,jonah_task,task,jonah,soul,full,right,8,75468,right,1.0
6737449def4924366e15da55:6:0,6737449def4924366e15da55,6,0,maya_daily,daily,maya,full,mind,right,8,238911,right,1.0
69fd15d6abfe588617829d2d:26:3,69fd15d6abfe588617829d2d,26,3,alex_task,task,alex,mind,soul,right,7,125397,right,1.0
96606ca59fd9ef230d2197ce0:42:3,96606ca59fd9ef230d2197ce0,42,3,maya_task,task,maya,baseline,body,right,1,156199,right,1.0
66ff0a0dcd4370bb07f02ab3:30:1,66ff0a0dcd4370bb07f02ab3,30,1,alex_task,task,alex,full,baseline,left,6,262715,right,0.0
6a05d361e5c107c390a6e223:8:5,6a05d361e5c107c390a6e223,8,5,priya_task,task,priya,baseline,full,left,8,101338,right,0.0
697b0cb0c7d40764da9869db:18:1,697b0cb0c7d40764da9869db,18,1,jonah_task,task,jonah,body,baseline,left,6,176534,right,0.0
66478563c5e9956d131acb9b:8:2,66478563c5e9956d131acb9b,8,2,jonah_daily,daily,jonah,body,mind,right,7,48754,right,1.0
67d08d8bfb1d7900834824f7:3:5,67d08d8bfb1d7900834824f7,3,5,priya_task,task,priya,full,body,right,9,46129,right,1.0
672289c4feed35d829d563a6:6:1,672289c4feed35d829d563a6,6,1,maya_task,task,maya,soul,full,right,10,369997,right,1.0
6a18dbae72a3bf54e3b80e4c:21:5,6a18dbae72a3bf54e3b80e4c,21,5,serena_task,task,serena,full,mind,left,3,60747,right,0.0
67d0094243dae460e5682b51:44:0,67d0094243dae460e5682b51,44,0,serena_daily,daily,serena,body,mind,right,9,380255,right,1.0
5ec14b142a92684125500c16:35:5,5ec14b142a92684125500c16,35,5,maya_task,task,maya,baseline,mind,right,10,57408,right,1.0
6671915529465459e8c75227:24:4,6671915529465459e8c75227,24,4,serena_daily,daily,serena,full,mind,right,7,86096,right,1.0
66797151cf3b1921be1c405a:33:2,66797151cf3b1921be1c405a,33,2,serena_daily,daily,serena,full,soul,right,5,117920,right,1.0
66c8905066339616cdb9c4b5:14:1,66c8905066339616cdb9c4b5,14,1,jonah_task,task,jonah,soul,body,left,4,161957,right,0.0
6671902d786a7b551e3fbeff:25:4,6671902d786a7b551e3fbeff,25,4,serena_daily,daily,serena,body,soul,right,8,123278,right,1.0
69b030f9596effaeb08745de:4:0,69b030f9596effaeb08745de,4,0,maya_daily,daily,maya,body,mind,left,5,712706,right,0.0
6a21f3ec20ac6ad000db057e:6:0,6a21f3ec20ac6ad000db057e,6,0,maya_daily,daily,maya,full,mind,right,9,495513,right,1.0
6a11e96e121c58edac86d8ae:40:0,6a11e96e121c58edac86d8ae,40,0,serena_daily,daily,serena,mind,baseline,right,7,405426,right,1.0
67210a7818b93a105b733212:37:0,67210a7818b93a105b733212,37,0,alex_daily,daily,alex,soul,body,right,9,509656,right,1.0
6980d3dbbb600a842714b4bb:30:4,6980d3dbbb600a842714b4bb,30,4,maya_daily,daily,maya,baseline,soul,left,6,101485,right,0.0
66478563c5e9956d131acb9b:8:3,66478563c5e9956d131acb9b,8,3,jonah_task,task,jonah,body,soul,left,5,49808,right,0.0
65e08eceb53f195563b788fc:19:5,65e08eceb53f195563b788fc,19,5,alex_task,task,alex,mind,body,right,10,100877,right,1.0
667f093681caac1b3478499a:3:0,667f093681caac1b3478499a,3,0,maya_daily,daily,maya,baseline,full,right,6,195438,right,1.0
67232cb4fdfbe649d078af30:35:1,67232cb4fdfbe649d078af30,35,1,alex_task,task,alex,body,full,left,6,70321,right,0.0
67d9c56cfb7d8efbf59c3541:16:1,67d9c56cfb7d8efbf59c3541,16,1,jonah_task,task,jonah,full,soul,right,9,210257,right,1.0
672289c4feed35d829d563a6:6:2,672289c4feed35d829d563a6,6,2,jonah_daily,daily,jonah,soul,baseline,left,6,62154,right,0.0
6a0b4a8f9f3c68331cf44591:29:1,6a0b4a8f9f3c68331cf44591,29,1,priya_task,task,priya,soul,baseline,left,7,188858,right,0.0
5f45866db58295196efa95f1:9:1,5f45866db58295196efa95f1,9,1,maya_task,task,maya,soul,baseline,right,7,268138,right,1.0
67e84556ca4ec6016a518cc4:39:3,67e84556ca4ec6016a518cc4,39,3,serena_task,task,serena,body,full,right,7,195212,right,1.0
6745d61c85294c5d2ed6bd5a:0:4,6745d61c85294c5d2ed6bd5a,0,4,priya_daily,daily,priya,soul,baseline,left,5,196559,right,0.0
6963cf282d02e0a582af1901:35:4,6963cf282d02e0a582af1901,35,4,maya_daily,daily,maya,soul,body,left,7,171876,right,0.0
60dcae3d9a88d4d19b0931f5:1:2,60dcae3d9a88d4d19b0931f5,1,2,jonah_daily,daily,jonah,body,soul,right,10,103771,right,1.0
6671915529465459e8c75227:24:5,6671915529465459e8c75227,24,5,serena_task,task,serena,soul,full,right,7,74886,right,1.0
697b0cb0c7d40764da9869db:18:2,697b0cb0c7d40764da9869db,18,2,priya_daily,daily,priya,mind,body,right,9,124821,right,1.0
66797151cf3b1921be1c405a:33:3,66797151cf3b1921be1c405a,33,3,serena_task,task,serena,baseline,soul,right,7,79515,right,1.0
66c8905066339616cdb9c4b5:14:2,66c8905066339616cdb9c4b5,14,2,priya_daily,daily,priya,baseline,mind,right,8,78461,right,1.0
96606ca59fd9ef230d2197ce0:42:4,96606ca59fd9ef230d2197ce0,42,4,jonah_daily,daily,jonah,body,mind,left,3,132937,right,0.0
66478563c5e9956d131acb9b:8:4,66478563c5e9956d131acb9b,8,4,priya_daily,daily,priya,mind,baseline,right,9,74846,right,1.0
6737449def4924366e15da55:6:1,6737449def4924366e15da55,6,1,maya_task,task,maya,soul,full,right,9,161974,right,1.0
6671902d786a7b551e3fbeff:25:5,6671902d786a7b551e3fbeff,25,5,serena_task,task,serena,mind,baseline,right,9,98166,right,1.0
60e465e96725db9f745b9ba5:47:0,60e465e96725db9f745b9ba5,47,0,serena_daily,daily,serena,body,soul,right,9,47643,right,1.0
672289c4feed35d829d563a6:6:3,672289c4feed35d829d563a6,6,3,jonah_task,task,jonah,mind,soul,right,10,69525,right,1.0
6a21f3ec20ac6ad000db057e:6:1,6a21f3ec20ac6ad000db057e,6,1,maya_task,task,maya,soul,full,left,6,104036,right,0.0
6963cf282d02e0a582af1901:35:5,6963cf282d02e0a582af1901,35,5,maya_task,task,maya,baseline,mind,left,6,63685,right,0.0
6980d3dbbb600a842714b4bb:30:5,6980d3dbbb600a842714b4bb,30,5,maya_task,task,maya,soul,mind,left,6,102916,right,0.0
66c8905066339616cdb9c4b5:14:3,66c8905066339616cdb9c4b5,14,3,priya_task,task,priya,full,baseline,left,6,53419,right,0.0
66478563c5e9956d131acb9b:8:5,66478563c5e9956d131acb9b,8,5,priya_task,task,priya,baseline,full,left,5,50482,right,0.0
69fd15d6abfe588617829d2d:26:4,69fd15d6abfe588617829d2d,26,4,serena_daily,daily,serena,full,body,right,5,209785,right,1.0
60dcae3d9a88d4d19b0931f5:1:3,60dcae3d9a88d4d19b0931f5,1,3,jonah_task,task,jonah,mind,baseline,right,10,89605,right,1.0
66ff0a0dcd4370bb07f02ab3:30:2,66ff0a0dcd4370bb07f02ab3,30,2,serena_daily,daily,serena,mind,full,left,6,201530,right,0.0
67232cb4fdfbe649d078af30:35:2,67232cb4fdfbe649d078af30,35,2,serena_daily,daily,serena,body,baseline,right,8,139004,right,1.0
673231ca547cd8ac8dfbffd6:12:0,673231ca547cd8ac8dfbffd6,12,0,jonah_daily,daily,jonah,baseline,soul,left,6,111129,right,0.0
697b0cb0c7d40764da9869db:18:3,697b0cb0c7d40764da9869db,18,3,priya_task,task,priya,soul,body,right,10,91081,right,1.0
66797151cf3b1921be1c405a:33:4,66797151cf3b1921be1c405a,33,4,maya_daily,daily,maya,soul,mind,left,5,94419,right,0.0
96606ca59fd9ef230d2197ce0:42:5,96606ca59fd9ef230d2197ce0,42,5,jonah_task,task,jonah,body,soul,right,5,80477,right,1.0
667f093681caac1b3478499a:3:1,667f093681caac1b3478499a,3,1,maya_task,task,maya,full,mind,right,7,161087,right,1.0
67e84556ca4ec6016a518cc4:39:4,67e84556ca4ec6016a518cc4,39,4,maya_daily,daily,maya,body,baseline,right,7,143057,right,1.0
5f45866db58295196efa95f1:9:2,5f45866db58295196efa95f1,9,2,jonah_daily,daily,jonah,mind,soul,left,5,156923,right,0.0
67d9c56cfb7d8efbf59c3541:16:2,67d9c56cfb7d8efbf59c3541,16,2,priya_daily,daily,priya,baseline,soul,left,6,174713,right,0.0
605ce029102320a2825111ef:15:0,605ce029102320a2825111ef,15,0,jonah_daily,daily,jonah,soul,mind,right,7,148713,right,1.0
6745d61c85294c5d2ed6bd5a:0:5,6745d61c85294c5d2ed6bd5a,0,5,priya_task,task,priya,mind,soul,right,8,93647,right,1.0
697a978f0b6dffb1045756dd:18:2,697a978f0b6dffb1045756dd,18,2,priya_daily,daily,priya,mind,body,left,2,364130,right,0.0
69fd15d6abfe588617829d2d:26:5,69fd15d6abfe588617829d2d,26,5,serena_task,task,serena,baseline,body,left,4,70445,right,0.0
66c8905066339616cdb9c4b5:14:4,66c8905066339616cdb9c4b5,14,4,alex_daily,daily,alex,mind,full,left,7,106027,right,0.0
6a11e96e121c58edac86d8ae:40:1,6a11e96e121c58edac86d8ae,40,1,serena_task,task,serena,baseline,full,right,9,227568,right,1.0
667f093681caac1b3478499a:3:2,667f093681caac1b3478499a,3,2,jonah_daily,daily,jonah,soul,full,left,2,61885,right,0.0
67d0094243dae460e5682b51:44:1,67d0094243dae460e5682b51,44,1,serena_task,task,serena,body,soul,left,6,257718,right,0.0
67d8270aba9f1c19f16caa6c:9:1,67d8270aba9f1c19f16caa6c,9,1,maya_task,task,maya,soul,baseline,left,5,479694,right,0.0
67232cb4fdfbe649d078af30:35:3,67232cb4fdfbe649d078af30,35,3,serena_task,task,serena,mind,body,right,9,106184,right,1.0
66797151cf3b1921be1c405a:33:5,66797151cf3b1921be1c405a,33,5,maya_task,task,maya,body,full,left,5,97822,right,0.0
67d1a8b13bd1f195b6457311:19:1,67d1a8b13bd1f195b6457311,19,1,jonah_task,task,jonah,baseline,soul,right,9,460967,right,1.0
611ebe16f706cd0ee4f4f876:23:0,611ebe16f706cd0ee4f4f876,23,0,priya_daily,daily,priya,baseline,full,right,10,548873,right,1.0
60dcae3d9a88d4d19b0931f5:1:4,60dcae3d9a88d4d19b0931f5,1,4,priya_daily,daily,priya,baseline,full,right,10,120039,right,1.0
6a21f3ec20ac6ad000db057e:6:2,6a21f3ec20ac6ad000db057e,6,2,jonah_daily,daily,jonah,soul,baseline,right,9,175275,right,1.0
697b0cb0c7d40764da9869db:18:4,697b0cb0c7d40764da9869db,18,4,alex_daily,daily,alex,baseline,mind,right,10,116460,right,1.0
66c8905066339616cdb9c4b5:14:5,66c8905066339616cdb9c4b5,14,5,alex_task,task,alex,full,soul,right,9,53812,right,1.0
6655ebfe7ae504e7ac8a35d7:21:0,6655ebfe7ae504e7ac8a35d7,21,0,priya_daily,daily,priya,baseline,body,right,10,902264,right,1.0
673231ca547cd8ac8dfbffd6:12:1,673231ca547cd8ac8dfbffd6,12,1,jonah_task,task,jonah,soul,mind,right,7,150249,right,1.0
6a0b4a8f9f3c68331cf44591:29:2,6a0b4a8f9f3c68331cf44591,29,2,alex_daily,daily,alex,mind,soul,right,9,289615,right,1.0
67d9c56cfb7d8efbf59c3541:16:3,67d9c56cfb7d8efbf59c3541,16,3,priya_task,task,priya,soul,mind,left,8,125512,right,0.0
67e84556ca4ec6016a518cc4:39:5,67e84556ca4ec6016a518cc4,39,5,maya_task,task,maya,mind,body,right,7,138410,right,1.0
6737449def4924366e15da55:6:2,6737449def4924366e15da55,6,2,jonah_daily,daily,jonah,soul,baseline,right,10,238269,right,1.0
605ce029102320a2825111ef:15:1,605ce029102320a2825111ef,15,1,jonah_task,task,jonah,body,full,left,6,132169,right,0.0
5f45866db58295196efa95f1:9:3,5f45866db58295196efa95f1,9,3,jonah_task,task,jonah,full,body,right,4,140646,right,1.0
667f093681caac1b3478499a:3:3,667f093681caac1b3478499a,3,3,jonah_task,task,jonah,soul,baseline,right,8,94862,right,1.0
66ff0a0dcd4370bb07f02ab3:30:3,66ff0a0dcd4370bb07f02ab3,30,3,serena_task,task,serena,full,soul,right,8,193210,right,1.0
60dcae3d9a88d4d19b0931f5:1:5,60dcae3d9a88d4d19b0931f5,1,5,priya_task,task,priya,full,mind,right,10,78647,right,1.0
6a21f3ec20ac6ad000db057e:6:3,6a21f3ec20ac6ad000db057e,6,3,jonah_task,task,jonah,mind,soul,right,10,74076,right,1.0
67210a7818b93a105b733212:37:1,67210a7818b93a105b733212,37,1,alex_task,task,alex,baseline,mind,right,8,356911,right,1.0
6a11e96e121c58edac86d8ae:40:2,6a11e96e121c58edac86d8ae,40,2,maya_daily,daily,maya,full,mind,right,7,128956,right,1.0
67232cb4fdfbe649d078af30:35:4,67232cb4fdfbe649d078af30,35,4,maya_daily,daily,maya,soul,body,right,8,111693,right,1.0
60e465e96725db9f745b9ba5:47:1,60e465e96725db9f745b9ba5,47,1,serena_task,task,serena,mind,baseline,left,7,287356,right,0.0
697b0cb0c7d40764da9869db:18:5,697b0cb0c7d40764da9869db,18,5,alex_task,task,alex,full,baseline,left,7,94325,right,0.0
67d9c56cfb7d8efbf59c3541:16:4,67d9c56cfb7d8efbf59c3541,16,4,alex_daily,daily,alex,body,full,left,7,81209,right,0.0
605ce029102320a2825111ef:15:2,605ce029102320a2825111ef,15,2,priya_daily,daily,priya,body,baseline,left,7,78870,right,0.0
672289c4feed35d829d563a6:6:4,672289c4feed35d829d563a6,6,4,priya_daily,daily,priya,full,body,right,10,57954,right,1.0
697a978f0b6dffb1045756dd:18:3,697a978f0b6dffb1045756dd,18,3,priya_task,task,priya,soul,body,left,2,194213,right,0.0
673231ca547cd8ac8dfbffd6:12:2,673231ca547cd8ac8dfbffd6,12,2,priya_daily,daily,priya,body,full,right,5,133895,right,1.0
67d1a8b13bd1f195b6457311:19:2,67d1a8b13bd1f195b6457311,19,2,priya_daily,daily,priya,soul,mind,right,8,125660,right,1.0
6a21f3ec20ac6ad000db057e:6:4,6a21f3ec20ac6ad000db057e,6,4,priya_daily,daily,priya,full,body,right,8,97707,right,1.0
672289c4feed35d829d563a6:6:5,672289c4feed35d829d563a6,6,5,priya_task,task,priya,baseline,body,left,10,45923,right,0.0
6a11e96e121c58edac86d8ae:40:3,6a11e96e121c58edac86d8ae,40,3,maya_task,task,maya,soul,full,right,9,97792,right,1.0
611ebe16f706cd0ee4f4f876:23:1,611ebe16f706cd0ee4f4f876,23,1,priya_task,task,priya,full,mind,left,4,199023,right,0.0
60e465e96725db9f745b9ba5:47:2,60e465e96725db9f745b9ba5,47,2,maya_daily,daily,maya,baseline,full,right,7,89996,right,1.0
6a0b4a8f9f3c68331cf44591:29:3,6a0b4a8f9f3c68331cf44591,29,3,alex_task,task,alex,full,body,right,9,162136,right,1.0
66ff0a0dcd4370bb07f02ab3:30:4,66ff0a0dcd4370bb07f02ab3,30,4,maya_daily,daily,maya,baseline,soul,right,8,144240,right,1.0
605ce029102320a2825111ef:15:3,605ce029102320a2825111ef,15,3,priya_task,task,priya,mind,body,left,6,82544,right,0.0
67232cb4fdfbe649d078af30:35:5,67232cb4fdfbe649d078af30,35,5,maya_task,task,maya,baseline,mind,right,9,119185,right,1.0
67d1a8b13bd1f195b6457311:19:3,67d1a8b13bd1f195b6457311,19,3,priya_task,task,priya,body,full,right,9,47249,right,1.0
